,event,mid,time,content,$new_sentiment_pre,content4dl
553605657212243969,charliehebdo,553605657212243969,1420824848.0,"@koertdebeuf Niet de eerste, noch de enige.. Bron @dpa_intl http://t.co/B4hQzn4BSe",1,@USER Niet de eerste noch de enige Bron @USER HTTPURL
552812767132934144,charliehebdo,552812767132934144,1420635809.0,"@WSJ France as we know, the country which easily accept Moslem immigrant, #ISIS #CharlieHebdo #wakeupDumbAss",0,@USER France as we know the country which easily accept Moslem immigrant ISIS CharlieHebdo wakeupDumbAss
552791234352521217,charliehebdo,552791234352521217,1420630675.0,...Rocket launcher MT @marcburleigh: French official says attack on Paris weekly #CharlieHebdo was w Kalachnikovs and rocket launcher. -#AFP,1,Rocket launcher MT @USER French official says attack on Paris weekly CharlieHebdo was w Kalachnikovs and rocket launcher AFP
553537523843354624,charliehebdo,553537523843354624,1420808604.0,".@BobbiStorm @SkyNewsBreak Best I've found so far is here, but it's in French.

http://t.co/fgNP53OHEU

Desolé, mais ils ne marchent pas!",1,"@USER @USER Best Ive found so far is here but its in French

HTTPURL

Desolé mais ils ne marchent pas!"
553542566613094400,charliehebdo,553542566613094400,1420809806.0,"@BBCBreaking @blondemel47  I am very tired, not much sleep last night, then a wasted journey this morning.",0,@USER @USER  I am very tired not much sleep last night then a wasted journey this morning
553558305100926977,charliehebdo,553558305100926977,1420813559.0,@cnnbrk  Dont leave them.      kill them,0,@USER  Dont leave them      kill them
553548710706024448,charliehebdo,553548710706024448,1420811271.0,@AFPphoto Le MinInt dément. @almiraat @MartinBureau1,1,@USER Le MinInt dément @USER @USER
552842187382484993,charliehebdo,552842187382484993,1420642823.0,@Gigglemittens @washingtonpost thats just @NRA propaganda. All criminals relinquish guns in honor of strong gun laws. There were no AK47s.,0,@USER @USER thats just @USER propaganda All criminals relinquish guns in honor of strong gun laws There were no AK47s
553507669831876608,charliehebdo,553507669831876608,1420801486.0,@cnni tell them we want to help them as much as possible.,1,@USER tell them we want to help them as much as possible
552841458018172928,charliehebdo,552841458018172928,1420642649.0,@washingtonpost @MikeRodNews http://t.co/ynLIfyOI6U,1,@USER @USER HTTPURL
553542829956661248,charliehebdo,553542829956661248,1420809869.0,“@AFP: #BREAKING At least two killed in hostage drama east of Paris: source”,1,@USER BREAKING At least two killed in hostage drama east of Paris source
553628529267843073,charliehebdo,553628529267843073,1420830301.0,@clemmusicalways @bbc5live Paris terror effect - New fears of attacks worldwide http://t.co/2Oz1yIS4VZ,1,@USER @USER Paris terror effect  New fears of attacks worldwide HTTPURL
553520265628749824,charliehebdo,553520265628749824,1420804489.0,@SkyNewsBreak they wrong if they did it,0,@USER they wrong if they did it
553557565842653184,charliehebdo,553557565842653184,1420813382.0,@iankeithtom 😭,0,@USER loudlycryingface
553592053134012416,charliehebdo,553592053134012416,1420821605.0,Hope he fucking rots in hell. @SkyNewsBreak,0,Hope he fucking rots in hell @USER
553517729064685569,charliehebdo,553517729064685569,1420803885.0,@BBCBreaking KILLERS need to be executed! WE NEED laws put in place so that IF TV media lies/ insults then people can lawfully stop them-&amp;U?,0,@USER KILLERS need to be executed! WE NEED laws put in place so that IF TV media lies insults then people can lawfully stop themampU
552983615747796994,charliehebdo,552983615747796994,1420676542.0,Banksy’s take on #CharlieHebdo http://t.co/FuqO8rAVcP,1,Banksy’s take on CharlieHebdo HTTPURL
553548402366373888,charliehebdo,553548402366373888,1420811198.0,. @koertdebeuf @Annabellvdb @RudiVranckx Khutba isn't even published yet I'm just told. Belga statement is false,0, @USER @USER @USER Khutba isnt even published yet Im just told Belga statement is false
553532649105813504,charliehebdo,553532649105813504,1420807442.0,@Leogulous @SkyNews read through my TL and see how much I have disliked mentioning religion this week.,1,@USER @USER read through my TL and see how much I have disliked mentioning religion this week
552837981761839104,charliehebdo,552837981761839104,1420641820.0,.@moxieseo @EliotHiggins @chawk228 hope the others are practicing good personal security and situational awareness!,1,@USER @USER @USER hope the others are practicing good personal security and situational awareness!
553585181517701120,charliehebdo,553585181517701120,1420819967.0,"@erikscustoms @cnni Use an LRAD on the hostage taker, &amp; if the hostages feel the affect too, they won't die like the murderer. Bring him in",0,@USER @USER Use an LRAD on the hostage taker amp if the hostages feel the affect too they wont die like the murderer Bring him in
552907259873742848,charliehebdo,552907259873742848,1420658337.0,@RT_com you know The Arabs make a party for the killing and murder. Blood is so sweet for god of islam.,1,@USER you know The Arabs make a party for the killing and murder Blood is so sweet for god of islam
553188394113986561,charliehebdo,553188394113986561,1420725365.0,"@juliamacfarlane @dangillmor Unless you've got military experience, its hard to understand how much stress your brain undergoes in battle.",0,@USER @USER Unless youve got military experience its hard to understand how much stress your brain undergoes in battle
553529179967598592,charliehebdo,553529179967598592,1420806615.0,"AFP: ny gidseltagning i Paris:
“@AFP: #BREAKING Armed man takes hostage in kosher grocery in Paris: source”",1,"AFP ny gidseltagning i Paris
@USER BREAKING Armed man takes hostage in kosher grocery in Paris source"
552812612694847488,charliehebdo,552812612694847488,1420635772.0,@kimwillsher1 enjoy long live egypt. Drink from the same cup.,1,@USER enjoy long live egypt Drink from the same cup
552982043060367360,charliehebdo,552982043060367360,1420676167.0,"Great picture by Banksy. So simple, yet so powerful. #ArtHeals 
http://t.co/dIVzyOL6GU” @MoonStar_fa @Renzo_Soprano",1,"Great picture by Banksy So simple yet so powerful ArtHeals 
HTTPURL @USER @USER"
553542476620132352,charliehebdo,553542476620132352,1420809785.0,@haaretzcom it's a supermarket not a synagogue !!,0,@USER its a supermarket not a synagogue !!
553505124342325248,charliehebdo,553505124342325248,1420800879.0,Shame on the @Telegraph for #clickbait tweet showing tank travelling on lorry in background of photo. #poorjournalism,0,Shame on the @USER for clickbait tweet showing tank travelling on lorry in background of photo poorjournalism
553588993993232384,charliehebdo,553588993993232384,1420820876.0,"BREAKING: Police official: Suspects in Charlie Hebdo massacre killed, hostage freed.",0,BREAKING Police official Suspects in Charlie Hebdo massacre killed hostage freed
553216855033118721,charliehebdo,553216855033118721,1420732151.0,@moneyries @denkely @LucilleClerc what's with this ? I don't understand ? Explain.. Someone anyone please 😅,0,@USER @USER @USER whats with this  I dont understand  Explain Someone anyone please grinningfacewithsweat
553467937575952384,charliehebdo,553467937575952384,1420792013.0,@BBCWorld #JeSuisCharlie NO. We are witness on how the world have let terrorist walk on our streets. Why they were out of Jail? The Media,1,@USER JeSuisCharlie NO We are witness on how the world have let terrorist walk on our streets Why they were out of Jail The Media
552830379615195136,charliehebdo,552830379615195136,1420640008.0,"@WSJ Moslems call Islam ""Religion of Peace"", cos they believe that there'll be Everlasting-Peace, when most everyone's been killed-off !",0,"@USER Moslems call Islam ""Religion of Peace"" cos they believe that therell be EverlastingPeace when most everyones been killedoff !"
553590070112833536,charliehebdo,553590070112833536,1420821132.0,“@Reuters: BREAKING: Hostage taker at Kosher supermarket dead: Le Monde http://t.co/VOAal1hElY” #CharlieHebdo #ParisShooting,1,@USER BREAKING Hostage taker at Kosher supermarket dead Le Monde HTTPURL CharlieHebdo ParisShooting
553521787225796608,charliehebdo,553521787225796608,1420804852.0,"@AP Not sure how taking a hostage says ""Martyr"".  Release the hostage, the french will then martyr you.",0,"@USER Not sure how taking a hostage says ""Martyr""  Release the hostage the french will then martyr you"
553195335661912064,charliehebdo,553195335661912064,1420727020.0,@juliamacfarlane @auddin76 I suspect they were rather distracted. Can't think why...,0,@USER @USER I suspect they were rather distracted Cant think why
553578808993792000,charliehebdo,553578808993792000,1420818447.0,"@cnnbrk 
Murderers aren't martyrs! Terrorism is the devil's religion!",0,"@USER 
Murderers arent martyrs! Terrorism is the devils religion!"
552785551930454016,charliehebdo,552785551930454016,1420629320.0,Witness says multiple gunmen involved in shooting at Paris HQ of French satirical magazine Charlie Hebdo - @AP http://t.co/ZFJYh80uxy,1,Witness says multiple gunmen involved in shooting at Paris HQ of French satirical magazine Charlie Hebdo  @USER HTTPURL
553587370822750210,charliehebdo,553587370822750210,1420820489.0,“@cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/i1GC3QP9mc”,0,@USER Police taking people out of Paris grocery where hostages were being held HTTPURL
552848056064831488,charliehebdo,552848056064831488,1420644222.0,"@GZBOYCL @NICKIMINAJ I made this game for her, please retweet to make her notice it http://t.co/J3nQMHnlNC http://t.co/slDZdIaPEK",1,@USER @USER I made this game for her please retweet to make her notice it HTTPURL HTTPURL
553514656720236544,charliehebdo,553514656720236544,1420803152.0,"@cnni @CNN A martyr is smbdy hu suffers persecution or death 4 advocating, refusing 2 renounce a belief of a religious or secular nature",0,@USER @USER A martyr is smbdy hu suffers persecution or deathadvocating refusingrenounce a belief of a religious or secular nature
553129420492644353,charliehebdo,553129420492644353,1420711305.0,@trrhnt   Hey Want to incase your productivity? Look at this: http://t.co/TbnaJuOUJS,1,@USER   Hey Want to incase your productivity Look at this HTTPURL
553576097200091136,charliehebdo,553576097200091136,1420817801.0,@AP  horrible 😭,0,@USER  horrible loudlycryingface
553521643742842880,charliehebdo,553521643742842880,1420804818.0,@SkyNewsBreak Poor guy must be terrified.,0,@USER Poor guy must be terrified
553576782482653185,charliehebdo,553576782482653185,1420817964.0,@SkyNews duhh,0,@USER duhh
553588947621011456,charliehebdo,553588947621011456,1420820864.0,“@AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://t.co/cUzxI03aMX” #France #Paris #BreakingNews,1,@USER Several hostages freed at Jewish supermarket in Paris Photo Thomas Samson HTTPURL France Paris BreakingNews
552847706562248704,charliehebdo,552847706562248704,1420644139.0,@NICKIMINAJ @FoxNews prayers to those who were killed 😔🙏,1,@USER @USER prayers to those who were killed pensivefacefoldedhands
552894020251553792,charliehebdo,552894020251553792,1420655181.0,@Thiru_0914 @MurtazaGeoNews Hindus sons of Krishna doing remarkable service to humanity? All subcontinent suffering because of you . shame,1,@USER @USER Hindus sons of Krishna doing remarkable service to humanity All subcontinent suffering because of you  shame
553589370276818944,charliehebdo,553589370276818944,1420820965.0,Thank God“@AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/SFWNuXJEF0”,1,Thank God@USER Several hostages freed at Jewish supermarket in Paris Photo Thomas Samson AFP HTTPURL
552812936201523200,charliehebdo,552812936201523200,1420635849.0,@kimwillsher1 They're more important than anyone else are they?,1,@USER Theyre more important than anyone else are they
553474232596701184,charliehebdo,553474232596701184,1420793514.0,#BREAKING: Reports hostage situation underway north-east of Paris http://t.co/COe8YbNp2M #CharlieHebdo http://t.co/GpbstHfKEc,1,BREAKING Reports hostage situation underway northeast of Paris HTTPURL CharlieHebdo HTTPURL
552842762505428992,charliehebdo,552842762505428992,1420642960.0,"#CHARLIEHEBDO Shooting Wrap-up: 12 dead, 3 gunmen at large, Paris on high terrorist alert http://t.co/3Jsosc7yl3 http://t.co/uAEdhUuO03",1,CHARLIEHEBDO Shooting Wrapupdeadgunmen at large Paris on high terrorist alert HTTPURL HTTPURL
553589045725761536,charliehebdo,553589045725761536,1420820888.0,“@SkyNewsBreak: AFP: several hostages have been freed at Jewish supermarket in #Paris” free the jews yo,1,@USER AFP several hostages have been freed at Jewish supermarket in Paris free the jews yo
552829996692434944,charliehebdo,552829996692434944,1420639916.0,@SophiaLippylips @beckyt141 @MrTonyMan @TRobinsonNewEra oh let me guess.. http://t.co/DrgRTpoDGX,0,@USER @USER @USER @USER oh let me guess HTTPURL
552784168849907712,charliehebdo,552784168849907712,1420628990.0,BREAKING: 10 dead in shooting at headquarters of French satirical weekly #CharlieHebdo - French media citing witnesses. #France,1,BREAKINGdead in shooting at headquarters of French satirical weekly CharlieHebdo  French media citing witnesses France
552795282014867457,charliehebdo,552795282014867457,1420631640.0,@MailOnline @smokeymcphee #auspol to kill for religion is madness,0,@USER @USER auspol to kill for religion is madness
553589295525941248,charliehebdo,553589295525941248,1420820947.0,Reports that several hostages apparently freed at the #Paris kosher grocery http://t.co/7N7uvClhWY,1,Reports that several hostages apparently freed at the Paris kosher grocery HTTPURL
552786659105067009,charliehebdo,552786659105067009,1420629584.0,@SkyNews @ProSyndicate,1,@USER @USER
553589710262898688,charliehebdo,553589710262898688,1420821046.0,@USATODAY Got to kill the ones that were ordered to kill the journalists right? Just a guess...,0,@USER Got to kill the ones that were ordered to kill the journalists right Just a guess
553593628267130880,charliehebdo,553593628267130880,1420821980.0,"@SkyNewsBreak @cumbermon good! hope he/she rots in hell,sending thoughts to the victims and hostages at this awful time.",0,@USER @USER good! hope heshe rots in hellsending thoughts to the victims and hostages at this awful time
553590376632565763,charliehebdo,553590376632565763,1420821205.0,“@Reuters: BREAKING: Hostage taker at Kosher supermarket siege in eastern Paris dead: Le Monde http://t.co/36edPskHr7” @tnykamp,1,@USER BREAKING Hostage taker at Kosher supermarket siege in eastern Paris dead Le Monde HTTPURL @USER
553478152983699456,charliehebdo,553478152983699456,1420794449.0,@RT_com  Man sollte diese ganzen geilen Reporter erstmal auf den Mond schießen ... dann weiterjagen!,1,@USER  Man sollte diese ganzen geilen Reporter erstmal auf den Mond schießen  dann weiterjagen!
552806767625641984,charliehebdo,552806767625641984,1420634378.0,RIP satire “@Colvinius: “@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; Cabu are dead.” http://t.co/jR6enECfXS http://t.co/h55q9S8vNO””,0,RIP satire @USER @USER CharlieHebdo  The cartoonists Charb amp Cabu are dead HTTPURL HTTPURL
553551887270547459,charliehebdo,553551887270547459,1420812029.0,@Reuters Can you clarify - are the six hostages and one seriously wounded in addition to the reports of two killed?,1,@USER Can you clarify  are the six hostages and one seriously wounded in addition to the reports of two killed
552812105901305856,charliehebdo,552812105901305856,1420635651.0,@ManhattanDoc @CEMB_forum More frightening than the attack is that we will fight back with 'talks'.,1,@USER @USER More frightening than the attack is that we will fight back with talks
553567380266168320,charliehebdo,553567380266168320,1420815722.0,"&gt; RT “@AP: France faces 2 hostage-taking attacks; Paris kosher market attack has 5 hostages, some wounded: http://t.co/KB7OQuiUXA”",1,gt RT @USER France faceshostagetaking attacks Paris kosher market attack hashostages some wounded HTTPURL
553494668881960961,charliehebdo,553494668881960961,1420798387.0,"@cnnbrk we don't care where they do training you white man you are a fils de puts,why you perish ,they brothers do not negociate fuck them",0,@USER we dont care where they do training you white man you are a fils de putswhy you perish they brothers do not negociate fuck them
552812682626465792,charliehebdo,552812682626465792,1420635788.0,LIVE: Paris on alert as gunmen kill twelve in massacre at #CharlieHebdo magazine office: http://t.co/q0K4AorQmJ http://t.co/rb4DycPVeC,1,LIVE Paris on alert as gunmen kill twelve in massacre at CharlieHebdo magazine office HTTPURL HTTPURL
553540955832610816,charliehebdo,553540955832610816,1420809422.0,@SkyNewsBreak I am Jewish and I say jamais. Never never bargain with terrorists because you are only curing the symptoms and not the cause.,0,@USER I am Jewish and I say jamais Never never bargain with terrorists because you are only curing the symptoms and not the cause
553502432425431040,charliehebdo,553502432425431040,1420800238.0,Person living near the #Dammartin hostage scene sent @Observers these photos #CharlieHebdo http://t.co/FuhSVoyH97,1,Person living near the Dammartin hostage scene sent @USER these photos CharlieHebdo HTTPURL
552836497989435393,charliehebdo,552836497989435393,1420641466.0,@cnnbrk Seems like they highly skilled.,1,@USER Seems like they highly skilled
553587664285216768,charliehebdo,553587664285216768,1420820558.0,@RT_com Suspects???? Damn terrorists. Good fortune they're not with us anymore. May they're supporters join them in hell soon.,0,@USER Suspects Damn terrorists Good fortune theyre not with us anymore May theyre supporters join them in hell soon
552829891574788096,charliehebdo,552829891574788096,1420639891.0,@venimus_vidimus @technicalswitch @SophiaLippylips @beckyt141 @TRobinsonNewEra Leave me out of your conversation - thanks,1,@USER @USER @USER @USER @USER Leave me out of your conversation  thanks
553107896628572160,charliehebdo,553107896628572160,1420706173.0,@Referentura_GRU @Veribatim Its perfectly reasonable to criticize these maniacs beliefs but only without scapegoating the rest.,0,@USER @USER Its perfectly reasonable to criticize these maniacs beliefs but only without scapegoating the rest
553693040649334785,charliehebdo,553693040649334785,1420845682.0,@cnni   Certainly not  matyres - sorry no thousands of virgins waiting for them just fire and brimstone.,0,@USER   Certainly not  matyres  sorry no thousands of virgins waiting for them just fire and brimstone
553532351356342272,charliehebdo,553532351356342272,1420807371.0,@RonnyNaftaniel @AFP @eddy_terstall Amidst A Religious War in Europe Or Is It Just another False Flag Operation? http://t.co/BD4hQUuPAW,0,@USER @USER @USER Amidst A Religious War in Europe Or Is It Just another False Flag Operation HTTPURL
553114683218345984,charliehebdo,553114683218345984,1420707791.0,@mooglegoose @BBCBreaking @SkyNewsBreak oh I understand.,1,@USER @USER @USER oh I understand
553482551541899264,charliehebdo,553482551541899264,1420795498.0,@FoxNews @ainsleyearhardt A live suspect is of more value than a dead terrorist.,0,@USER @USER A live suspect is of more value than a dead terrorist
552790794546208769,charliehebdo,552790794546208769,1420630570.0,"@LibyaLiberty If unconfirmed, then shut up. Honestly, some people are going to jump on this, true or not. Wait for confirmation, please.",1,@USER If unconfirmed then shut up Honestly some people are going to jump on this true or not Wait for confirmation please
552836779645362176,charliehebdo,552836779645362176,1420641534.0,@vicenews Please remove the YouTube Video. It is disrespectful towards the victims family to show how their loved one is being killed!,0,@USER Please remove the YouTube Video It is disrespectful towards the victims family to show how their loved one is being killed!
553502106381217792,charliehebdo,553502106381217792,1420800160.0,@MayoAnon @BBCBreaking All the suspects are called 'Lee Harvey Oswald'. That's just SO amazing.,1,@USER @USER All the suspects are called Lee Harvey Oswald Thats just SO amazing
552817741288443905,charliehebdo,552817741288443905,1420636995.0,"@bouckap this is sad day in a sadder world, may they rest in peace.",1,@USER this is sad day in a sadder world may they rest in peace
553486277509910529,charliehebdo,553486277509910529,1420796386.0,@WSJ http://t.co/OoHJIzvu2V,1,@USER HTTPURL
553501045511708672,charliehebdo,553501045511708672,1420799907.0,@TelegraphPics: Tank &amp; armoured car seen near #CharlieHebdo seige outside Paris (by @heathcliffom) http://t.co/WKePlw7vOB,1,@USER Tank amp armoured car seen near CharlieHebdo seige outside Paris (by @USER HTTPURL
553536108823584768,charliehebdo,553536108823584768,1420808267.0,“@ABC: JUST IN: Police confirm to @ABC there is a second hostage situation underway in eastern Paris”,1,@USER JUST IN Police confirm to @USER there is a second hostage situation underway in eastern Paris
553552625724301314,charliehebdo,553552625724301314,1420812205.0,@ShirazMaher @DimaV Yes there is a link. It was confirmed officially today.,1,@USER @USER Yes there is a link It was confirmed officially today
552983736460251136,charliehebdo,552983736460251136,1420676571.0,@jmsardo @GTCost truly excellent cartoon that speaks more loudly than anything I have seen on the tragedy in Paris,1,@USER @USER truly excellent cartoon that speaks more loudly than anything I have seen on the tragedy in Paris
553530064068165632,charliehebdo,553530064068165632,1420806826.0,"@SkyNews any mention it's a kosher shop? No, doesn't matter if it's Jews? Never mind.",0,@USER any mention its a kosher shop No doesnt matter if its Jews Never mind
553321978967642112,charliehebdo,553321978967642112,1420757214.0,@cam78745 https://t.co/gr8SbNjgHU @skynewsbreak @susansangster,1,@USER HTTPURL @USER @USER
553591453675696129,charliehebdo,553591453675696129,1420821462.0,MOOI. “@AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/tk58wu3PWQ”,1,MOOI @USER Several hostages freed at Jewish supermarket in Paris Photo Thomas Samson AFP HTTPURL
553010767599915008,charliehebdo,553010767599915008,1420683016.0,@vcs_17 @World_newsstand @doubtinggaurav the same opinion as them even Muslims as they feel that those Muslims are betraying their religion,0,@USER @USER @USER the same opinion as them even Muslims as they feel that those Muslims are betraying their religion
552792980658987009,charliehebdo,552792980658987009,1420631091.0,"“@cnni: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/CjpubYd0Rk”",0,@USER At leastkilled in shooting at French satirical newspaper Charlie Hebdo Paris prosecutors office says HTTPURL
553587329626292224,charliehebdo,553587329626292224,1420820479.0,"#CharlieHebdo suspects killed, hostage freed and safe after police assault. Photo Joel Saget #AFP http://t.co/AW5E6KEuzy",1,CharlieHebdo suspects killed hostage freed and safe after police assault Photo Joel Saget AFP HTTPURL
553552148144091136,charliehebdo,553552148144091136,1420812091.0,NEWS UPDATE: “@AP: BREAKING: Police: Hostage-taker at Paris market is suspect in slaying of policewoman a day earlier.” #williamsroom,1,NEWS UPDATE @USER BREAKING Police Hostagetaker at Paris market is suspect in slaying of policewoman a day earlier williamsroom
553352178077671425,charliehebdo,553352178077671425,1420764414.0,"@MurtazaGeoNews @MBilalY No, moderate Muslims have done the disservice by cowardly denying the problem in their theology and fixing it.",0,@USER @USER No moderate Muslims have done the disservice by cowardly denying the problem in their theology and fixing it
553104278030925824,charliehebdo,553104278030925824,1420705310.0,"@tdbk56 @yildirim_turker Eksik olmayın Turgay Bey...Saygılar, incelikler...",1,@USER @USER Eksik olmayın Turgay BeySaygılar incelikler
553588314562113537,charliehebdo,553588314562113537,1420820714.0,@MailOnline Good riddance scum!,1,@USER Good riddance scum!
554412391279374336,charliehebdo,554412391279374336,1421017189.0,@BBCWorld,1,@USER
553591257411620864,charliehebdo,553591257411620864,1420821415.0,“@TheAnonMessage: BREAKING NEWS: PARIS SHOOTERS ARE IN CONFRONTATION WITH POLICE. HOSTAGES INVOLVED. #ParisShooting” @ianhornfufu,0,@USER BREAKING NEWS PARIS SHOOTERS ARE IN CONFRONTATION WITH POLICE HOSTAGES INVOLVED ParisShooting @USER
552793483660910592,charliehebdo,552793483660910592,1420631211.0,@AviMayer @LauraBenDavd @marcburleigh pretty fathomable actually. It's a peaceful thing to do,1,@USER @USER @USER pretty fathomable actually Its a peaceful thing to do
553539728067551232,charliehebdo,553539728067551232,1420809130.0,"RT @AP: MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://t.co/ftjw9awhRm",1,RT @USER MORE France Shooting hostagetaking at kosher market in Paris several reported wounded HTTPURL
553531147951435776,charliehebdo,553531147951435776,1420807084.0,@FRANCE24 @France24_en open season on the free world!!!,1,@USER @USER open season on the free world!!!
553585746754682880,charliehebdo,553585746754682880,1420820101.0,Hostage-taker at Paris store demands release of #Kouachis police union spoke says. http://t.co/NPqmVKHczO http://t.co/Lh6eA43Ej3 via @cnni,1,Hostagetaker at Paris store demands release of Kouachis police union spoke says HTTPURL HTTPURL via @USER
553556582634885121,charliehebdo,553556582634885121,1420813148.0,“@afneil: And now reports of a possible fourth shooting incident at Trocadero near Eiffel Tower. Trying to get confirmation.” Jeez!,0,@USER And now reports of a possible fourth shooting incident at Trocadero near Eiffel Tower Trying to get confirmation Jeez!
553519875256483840,charliehebdo,553519875256483840,1420804396.0,@NewsOnTheMin @itele @SkyNews,1,@USER @USER @USER
553479610433036288,charliehebdo,553479610433036288,1420794796.0,“@nytimes: Charlie Hebdo Suspects and Police Are Said to Exchange Fire Northeast of Paris http://t.co/MpV4Y8vJZi”,1,@USER Charlie Hebdo Suspects and Police Are Said to Exchange Fire Northeast of Paris HTTPURL
552787794503143424,charliehebdo,552787794503143424,1420629855.0,@H_E_Samuel @George_Berridge @michael_taggart The religion of peace strikes again.,1,@USER @USER @USER The religion of peace strikes again
553588210769883136,charliehebdo,553588210769883136,1420820689.0,@cnnbrk the brother Kouachi are dead,1,@USER the brother Kouachi are dead
553547413512675329,charliehebdo,553547413512675329,1420810962.0,@haaretzcom @AhmetHez when Soviet Union collapsed the Russian army was welcomed in the Republics because they were there to protect,1,@USER @USER when Soviet Union collapsed the Russian army was welcomed in the Republics because they were there to protect
553546393483481088,charliehebdo,553546393483481088,1420810719.0,@FoxNews Massad will end this standoff! U f%$k with the jews U will lose.,0,@USER Massad will end this standoff! U fk with the jews U will lose
553578205756792832,charliehebdo,553578205756792832,1420818303.0,.@SkyNews Why even include that picture? What a complete joke of a 'news' outlet you are. Shameful.,0,@USER Why even include that picture What a complete joke of a news outlet you are Shameful
553498266302971904,charliehebdo,553498266302971904,1420799244.0,@AFPphoto Assuming the guys inside are going to see this?,1,@USER Assuming the guys inside are going to see this
553575084603219968,charliehebdo,553575084603219968,1420817559.0,@SkyNewsBreak think maybe a news black out would be advisable for safety reasons,0,@USER think maybe a news black out would be advisable for safety reasons
553153883912937472,charliehebdo,553153883912937472,1420717137.0,"@Noopolitik While you'd like to think so, i invite you to visit India, and Pakistan. Lots of people on either side don't want to get along.",1,@USER While youd like to think so i invite you to visit India and Pakistan Lots of people on either side dont want to get along
553575294775619584,charliehebdo,553575294775619584,1420817609.0,@debra_kamin How many people do you have on your block-list ? Hundreds ? Thousands ? Millions ? And they all have a different opinion ?,1,@USER How many people do you have on your blocklist  Hundreds  Thousands  Millions  And they all have a different opinion 
552806223041794048,charliehebdo,552806223041794048,1420634248.0,@business I strongly condemn this terrorist attack as a TurkishMuslim.Terrorists Cannot represent Islam #notinmyname #NoToTerrorism,0,@USER I strongly condemn this terrorist attack as a TurkishMuslimTerrorists Cannot represent Islam notinmyname NoToTerrorism
553485018006556673,charliehebdo,553485018006556673,1420796086.0,"@cnnbrk CONFINEMENT GENERAL
09/01/2015 - 10:13
Opération policière en cours.
Tous les habitants sont appelés à rester à domicile.",1,"@USER CONFINEMENT GENERAL
09012015  1013
Opération policière en cours
Tous les habitants sont appelés à rester à domicile"
553122879819481088,charliehebdo,553122879819481088,1420709745.0,"@WSJ Ill prepared false flag Charlie. A Kalashnikov has a quite powerful recoil !!!
http://t.co/E80qCO9Mmf #ParisShooting , #ParisAttack",0,"@USER Ill prepared false flag Charlie A Kalashnikov has a quite powerful recoil !!!
HTTPURL ParisShooting  ParisAttack"
553591266316152832,charliehebdo,553591266316152832,1420821417.0,"“@SkyNews: Hostage-taker in supermarket siege killed, reports say. #ParisAttacks http://t.co/1xjZ9bl9Zh http://t.co/InuSlWrXhD”
#Bluehand",0,"@USER Hostagetaker in supermarket siege killed reports say ParisAttacks HTTPURL HTTPURL
Bluehand"
552806614973960192,charliehebdo,552806614973960192,1420634342.0,@Colvinius @LePoint tragedy :( :( #CharlieHebdo,1,@USER @USER tragedy ( ( CharlieHebdo
553553375103819776,charliehebdo,553553375103819776,1420812383.0,@JulienPain @FRANCE24 Une partie de la marchandise de François Holland en Syrie renvoyée chez lui.Democratie explosive avec arome E I,1,@USER @USER Une partie de la marchandise de François Holland en Syrie renvoyée chez luiDemocratie explosive avec arome E I
553486801957310464,charliehebdo,553486801957310464,1420796511.0,"@WSJ   
Sipan Hemo, Türkiye’de IŞİD teröristlerini eğiten çok sayıda kamp var!
http://t.co/6gQBnyHMt6
http://t.co/A2GIkdkL3Q",1,"@USER   
Sipan Hemo Türkiye’de IŞİD teröristlerini eğiten çok sayıda kamp var!
HTTPURL
HTTPURL"
553588178687655936,charliehebdo,553588178687655936,1420820681.0,Reports: #CharlieHebdo suspects killed http://t.co/rsl4203bcQ,1,Reports CharlieHebdo suspects killed HTTPURL
552822202924797953,charliehebdo,552822202924797953,1420638058.0,@Telegraph pixelated &amp; paused video hides full horror of what #charliehebdo killers did but understand the caution. #journalism under attack,0,@USER pixelated amp paused video hides full horror of what charliehebdo killers did but understand the caution journalism under attack
553549461520416768,charliehebdo,553549461520416768,1420811450.0,"@AFPphoto @davewiner @MartinBureau1 wrong said police, 0 killed",0,@USER @USER @USER wrong said policekilled
552795900662546432,charliehebdo,552795900662546432,1420631787.0,@jenanmoussa @Reuters @akhbar 11 kia now @ conflict reporter,1,@USER @USER @USERkia now @USER conflict reporter
553204322289602560,charliehebdo,553204322289602560,1420729163.0,@cnnbrk Is terrible!,0,@USER Is terrible!
552821574298918913,charliehebdo,552821574298918913,1420637908.0,@SputnikInt @RosieBarton Looks like Rick Mercer,0,@USER @USER Looks like Rick Mercer
552838782710321152,charliehebdo,552838782710321152,1420642011.0,@MashableNews @mashable the man might have been a wounded police officer as per Tv news coverage,0,@USER @USER the man might have been a wounded police officer as per Tv news coverage
